"freq","unit","direct","na_item","geo","TIME_PERIOD","values"
"A","EUR_HAB","BAL","B5N","DE24",2004-01-01,19300
"A","EUR_HAB","BAL","B5N","DE24",2005-01-01,19600
"A","EUR_HAB","BAL","B5N","DE24",2006-01-01,20400
"A","EUR_HAB","BAL","B5N","DE24",2007-01-01,21300
"A","EUR_HAB","BAL","B5N","DE24",2008-01-01,22200
"A","EUR_HAB","BAL","B5N","DE24",2009-01-01,21800
"A","EUR_HAB","BAL","B5N","DE24",2010-01-01,22500
"A","EUR_HAB","BAL","B5N","DE24",2011-01-01,23800
"A","EUR_HAB","BAL","B5N","DE24",2012-01-01,24000
"A","EUR_HAB","BAL","B5N","DE24",2013-01-01,24600
"A","EUR_HAB","BAL","B5N","DE24",2014-01-01,24800
"A","EUR_HAB","BAL","B5N","DE24",2015-01-01,25600
"A","EUR_HAB","BAL","B5N","DE24",2016-01-01,26300
"A","EUR_HAB","BAL","B5N","DE24",2017-01-01,27200
"A","EUR_HAB","BAL","B5N","DE24",2018-01-01,28000
"A","EUR_HAB","BAL","B5N","DE24",2019-01-01,29300
"A","EUR_HAB","BAL","B5N","DE24",2020-01-01,28900
"A","EUR_HAB","BAL","B5N","DE24",2021-01-01,30000
"A","EUR_HAB","BAL","B5N","DE24",2022-01-01,32400
"A","EUR_HAB","BAL","B5N","DE25",2000-01-01,21200
"A","EUR_HAB","BAL","B5N","DE25",2001-01-01,21900
"A","EUR_HAB","BAL","B5N","DE25",2002-01-01,21500
"A","EUR_HAB","BAL","B5N","DE25",2003-01-01,21800
"A","EUR_HAB","BAL","B5N","DE25",2004-01-01,22000
"A","EUR_HAB","BAL","B5N","DE25",2005-01-01,22400
"A","EUR_HAB","BAL","B5N","DE25",2006-01-01,23400
"A","EUR_HAB","BAL","B5N","DE25",2007-01-01,24300
"A","EUR_HAB","BAL","B5N","DE25",2008-01-01,25100
"A","EUR_HAB","BAL","B5N","DE25",2009-01-01,24600
"A","EUR_HAB","BAL","B5N","DE25",2010-01-01,25300
"A","EUR_HAB","BAL","B5N","DE25",2011-01-01,26500
"A","EUR_HAB","BAL","B5N","DE25",2012-01-01,27000
"A","EUR_HAB","BAL","B5N","DE25",2013-01-01,27300
"A","EUR_HAB","BAL","B5N","DE25",2014-01-01,27800
"A","EUR_HAB","BAL","B5N","DE25",2015-01-01,28600
"A","EUR_HAB","BAL","B5N","DE25",2016-01-01,29300
"A","EUR_HAB","BAL","B5N","DE25",2017-01-01,30400
"A","EUR_HAB","BAL","B5N","DE25",2018-01-01,31500
"A","EUR_HAB","BAL","B5N","DE25",2019-01-01,32800
"A","EUR_HAB","BAL","B5N","DE25",2020-01-01,31800
"A","EUR_HAB","BAL","B5N","DE25",2021-01-01,33100
"A","EUR_HAB","BAL","B5N","DE25",2022-01-01,35500
"A","EUR_HAB","BAL","B5N","DE26",2000-01-01,19300
"A","EUR_HAB","BAL","B5N","DE26",2001-01-01,20000
"A","EUR_HAB","BAL","B5N","DE26",2002-01-01,19800
"A","EUR_HAB","BAL","B5N","DE26",2003-01-01,20100
"A","EUR_HAB","BAL","B5N","DE26",2004-01-01,20400
"A","EUR_HAB","BAL","B5N","DE26",2005-01-01,20700
"A","EUR_HAB","BAL","B5N","DE26",2006-01-01,21500
"A","EUR_HAB","BAL","B5N","DE26",2007-01-01,22300
"A","EUR_HAB","BAL","B5N","DE26",2008-01-01,23300
"A","EUR_HAB","BAL","B5N","DE26",2009-01-01,22800
"A","EUR_HAB","BAL","B5N","DE26",2010-01-01,23500
"A","EUR_HAB","BAL","B5N","DE26",2011-01-01,24800
"A","EUR_HAB","BAL","B5N","DE26",2012-01-01,25200
"A","EUR_HAB","BAL","B5N","DE26",2013-01-01,25700
"A","EUR_HAB","BAL","B5N","DE26",2014-01-01,26300
"A","EUR_HAB","BAL","B5N","DE26",2015-01-01,27000
"A","EUR_HAB","BAL","B5N","DE26",2016-01-01,27600
"A","EUR_HAB","BAL","B5N","DE26",2017-01-01,28800
"A","EUR_HAB","BAL","B5N","DE26",2018-01-01,29700
"A","EUR_HAB","BAL","B5N","DE26",2019-01-01,30900
"A","EUR_HAB","BAL","B5N","DE26",2020-01-01,30000
"A","EUR_HAB","BAL","B5N","DE26",2021-01-01,31100
"A","EUR_HAB","BAL","B5N","DE26",2022-01-01,33600
"A","EUR_HAB","BAL","B5N","DE27",2000-01-01,20000
"A","EUR_HAB","BAL","B5N","DE27",2001-01-01,20600
"A","EUR_HAB","BAL","B5N","DE27",2002-01-01,20300
"A","EUR_HAB","BAL","B5N","DE27",2003-01-01,20700
"A","EUR_HAB","BAL","B5N","DE27",2004-01-01,21100
"A","EUR_HAB","BAL","B5N","DE27",2005-01-01,21500
"A","EUR_HAB","BAL","B5N","DE27",2006-01-01,22400
"A","EUR_HAB","BAL","B5N","DE27",2007-01-01,23300
"A","EUR_HAB","BAL","B5N","DE27",2008-01-01,24200
"A","EUR_HAB","BAL","B5N","DE27",2009-01-01,23700
"A","EUR_HAB","BAL","B5N","DE27",2010-01-01,24400
"A","EUR_HAB","BAL","B5N","DE27",2011-01-01,25700
"A","EUR_HAB","BAL","B5N","DE27",2012-01-01,26400
"A","EUR_HAB","BAL","B5N","DE27",2013-01-01,26900
"A","EUR_HAB","BAL","B5N","DE27",2014-01-01,27400
"A","EUR_HAB","BAL","B5N","DE27",2015-01-01,28100
"A","EUR_HAB","BAL","B5N","DE27",2016-01-01,28800
"A","EUR_HAB","BAL","B5N","DE27",2017-01-01,30000
"A","EUR_HAB","BAL","B5N","DE27",2018-01-01,31100
"A","EUR_HAB","BAL","B5N","DE27",2019-01-01,32300
"A","EUR_HAB","BAL","B5N","DE27",2020-01-01,31700
"A","EUR_HAB","BAL","B5N","DE27",2021-01-01,32800
"A","EUR_HAB","BAL","B5N","DE27",2022-01-01,35400
"A","EUR_HAB","BAL","B5N","DE3",2000-01-01,17600
"A","EUR_HAB","BAL","B5N","DE3",2001-01-01,17600
"A","EUR_HAB","BAL","B5N","DE3",2002-01-01,17300
"A","EUR_HAB","BAL","B5N","DE3",2003-01-01,16900
"A","EUR_HAB","BAL","B5N","DE3",2004-01-01,17400
"A","EUR_HAB","BAL","B5N","DE3",2005-01-01,17300
"A","EUR_HAB","BAL","B5N","DE3",2006-01-01,18000
"A","EUR_HAB","BAL","B5N","DE3",2007-01-01,18300
"A","EUR_HAB","BAL","B5N","DE3",2008-01-01,19000
"A","EUR_HAB","BAL","B5N","DE3",2009-01-01,19200
"A","EUR_HAB","BAL","B5N","DE3",2010-01-01,19600
"A","EUR_HAB","BAL","B5N","DE3",2011-01-01,20500
"A","EUR_HAB","BAL","B5N","DE3",2012-01-01,20800
"A","EUR_HAB","BAL","B5N","DE3",2013-01-01,21200
"A","EUR_HAB","BAL","B5N","DE3",2014-01-01,21600
"A","EUR_HAB","BAL","B5N","DE3",2015-01-01,22600
"A","EUR_HAB","BAL","B5N","DE3",2016-01-01,23100
"A","EUR_HAB","BAL","B5N","DE3",2017-01-01,24400
"A","EUR_HAB","BAL","B5N","DE3",2018-01-01,25500
"A","EUR_HAB","BAL","B5N","DE3",2019-01-01,27200
"A","EUR_HAB","BAL","B5N","DE3",2020-01-01,27100
"A","EUR_HAB","BAL","B5N","DE3",2021-01-01,28600
"A","EUR_HAB","BAL","B5N","DE3",2022-01-01,30800
"A","EUR_HAB","BAL","B5N","DE30",2000-01-01,17600
"A","EUR_HAB","BAL","B5N","DE30",2001-01-01,17600
"A","EUR_HAB","BAL","B5N","DE30",2002-01-01,17300
"A","EUR_HAB","BAL","B5N","DE30",2003-01-01,16900
"A","EUR_HAB","BAL","B5N","DE30",2004-01-01,17400
"A","EUR_HAB","BAL","B5N","DE30",2005-01-01,17300
"A","EUR_HAB","BAL","B5N","DE30",2006-01-01,18000
"A","EUR_HAB","BAL","B5N","DE30",2007-01-01,18300
"A","EUR_HAB","BAL","B5N","DE30",2008-01-01,19000
"A","EUR_HAB","BAL","B5N","DE30",2009-01-01,19200
"A","EUR_HAB","BAL","B5N","DE30",2010-01-01,19600
"A","EUR_HAB","BAL","B5N","DE30",2011-01-01,20500
"A","EUR_HAB","BAL","B5N","DE30",2012-01-01,20800
"A","EUR_HAB","BAL","B5N","DE30",2013-01-01,21200
"A","EUR_HAB","BAL","B5N","DE30",2014-01-01,21600
"A","EUR_HAB","BAL","B5N","DE30",2015-01-01,22600
"A","EUR_HAB","BAL","B5N","DE30",2016-01-01,23100
"A","EUR_HAB","BAL","B5N","DE30",2017-01-01,24400
"A","EUR_HAB","BAL","B5N","DE30",2018-01-01,25500
"A","EUR_HAB","BAL","B5N","DE30",2019-01-01,27200
"A","EUR_HAB","BAL","B5N","DE30",2020-01-01,27100
"A","EUR_HAB","BAL","B5N","DE30",2021-01-01,28600
"A","EUR_HAB","BAL","B5N","DE30",2022-01-01,30800
"A","EUR_HAB","BAL","B5N","DE4",2000-01-01,13900
"A","EUR_HAB","BAL","B5N","DE4",2001-01-01,14300
"A","EUR_HAB","BAL","B5N","DE4",2002-01-01,14500
"A","EUR_HAB","BAL","B5N","DE4",2003-01-01,14700
"A","EUR_HAB","BAL","B5N","DE4",2004-01-01,15000
"A","EUR_HAB","BAL","B5N","DE4",2005-01-01,15300
"A","EUR_HAB","BAL","B5N","DE4",2006-01-01,15900
"A","EUR_HAB","BAL","B5N","DE4",2007-01-01,16700
"A","EUR_HAB","BAL","B5N","DE4",2008-01-01,17500
"A","EUR_HAB","BAL","B5N","DE4",2009-01-01,17800
"A","EUR_HAB","BAL","B5N","DE4",2010-01-01,18100
"A","EUR_HAB","BAL","B5N","DE4",2011-01-01,19000
"A","EUR_HAB","BAL","B5N","DE4",2012-01-01,19200
"A","EUR_HAB","BAL","B5N","DE4",2013-01-01,19700
"A","EUR_HAB","BAL","B5N","DE4",2014-01-01,20100
"A","EUR_HAB","BAL","B5N","DE4",2015-01-01,20500
"A","EUR_HAB","BAL","B5N","DE4",2016-01-01,21100
"A","EUR_HAB","BAL","B5N","DE4",2017-01-01,22300
"A","EUR_HAB","BAL","B5N","DE4",2018-01-01,23200
"A","EUR_HAB","BAL","B5N","DE4",2019-01-01,24500
"A","EUR_HAB","BAL","B5N","DE4",2020-01-01,24600
"A","EUR_HAB","BAL","B5N","DE4",2021-01-01,25400
"A","EUR_HAB","BAL","B5N","DE4",2022-01-01,27200
"A","EUR_HAB","BAL","B5N","DE40",2000-01-01,13900
"A","EUR_HAB","BAL","B5N","DE40",2001-01-01,14300
"A","EUR_HAB","BAL","B5N","DE40",2002-01-01,14500
"A","EUR_HAB","BAL","B5N","DE40",2003-01-01,14700
"A","EUR_HAB","BAL","B5N","DE40",2004-01-01,15000
"A","EUR_HAB","BAL","B5N","DE40",2005-01-01,15300
"A","EUR_HAB","BAL","B5N","DE40",2006-01-01,15900
"A","EUR_HAB","BAL","B5N","DE40",2007-01-01,16700
"A","EUR_HAB","BAL","B5N","DE40",2008-01-01,17500
"A","EUR_HAB","BAL","B5N","DE40",2009-01-01,17800
"A","EUR_HAB","BAL","B5N","DE40",2010-01-01,18100
"A","EUR_HAB","BAL","B5N","DE40",2011-01-01,19000
"A","EUR_HAB","BAL","B5N","DE40",2012-01-01,19200
"A","EUR_HAB","BAL","B5N","DE40",2013-01-01,19700
"A","EUR_HAB","BAL","B5N","DE40",2014-01-01,20100
"A","EUR_HAB","BAL","B5N","DE40",2015-01-01,20500
"A","EUR_HAB","BAL","B5N","DE40",2016-01-01,21100
"A","EUR_HAB","BAL","B5N","DE40",2017-01-01,22300
"A","EUR_HAB","BAL","B5N","DE40",2018-01-01,23200
"A","EUR_HAB","BAL","B5N","DE40",2019-01-01,24500
"A","EUR_HAB","BAL","B5N","DE40",2020-01-01,24600
"A","EUR_HAB","BAL","B5N","DE40",2021-01-01,25400
"A","EUR_HAB","BAL","B5N","DE40",2022-01-01,27200
"A","EUR_HAB","BAL","B5N","DE5",2000-01-01,18100
"A","EUR_HAB","BAL","B5N","DE5",2001-01-01,18600
"A","EUR_HAB","BAL","B5N","DE5",2002-01-01,18200
"A","EUR_HAB","BAL","B5N","DE5",2003-01-01,18300
"A","EUR_HAB","BAL","B5N","DE5",2004-01-01,17800
"A","EUR_HAB","BAL","B5N","DE5",2005-01-01,19000
"A","EUR_HAB","BAL","B5N","DE5",2006-01-01,19600
"A","EUR_HAB","BAL","B5N","DE5",2007-01-01,20400
"A","EUR_HAB","BAL","B5N","DE5",2008-01-01,21800
"A","EUR_HAB","BAL","B5N","DE5",2009-01-01,20900
"A","EUR_HAB","BAL","B5N","DE5",2010-01-01,20800
"A","EUR_HAB","BAL","B5N","DE5",2011-01-01,21500
"A","EUR_HAB","BAL","B5N","DE5",2012-01-01,22300
"A","EUR_HAB","BAL","B5N","DE5",2013-01-01,22600
"A","EUR_HAB","BAL","B5N","DE5",2014-01-01,22900
"A","EUR_HAB","BAL","B5N","DE5",2015-01-01,23100
"A","EUR_HAB","BAL","B5N","DE5",2016-01-01,23600
"A","EUR_HAB","BAL","B5N","DE5",2017-01-01,24600
"A","EUR_HAB","BAL","B5N","DE5",2018-01-01,25700
"A","EUR_HAB","BAL","B5N","DE5",2019-01-01,27200
"A","EUR_HAB","BAL","B5N","DE5",2020-01-01,26100
"A","EUR_HAB","BAL","B5N","DE5",2021-01-01,27200
"A","EUR_HAB","BAL","B5N","DE5",2022-01-01,29200
"A","EUR_HAB","BAL","B5N","DE50",2000-01-01,18100
"A","EUR_HAB","BAL","B5N","DE50",2001-01-01,18600
"A","EUR_HAB","BAL","B5N","DE50",2002-01-01,18200
"A","EUR_HAB","BAL","B5N","DE50",2003-01-01,18300
"A","EUR_HAB","BAL","B5N","DE50",2004-01-01,17800
"A","EUR_HAB","BAL","B5N","DE50",2005-01-01,19000
"A","EUR_HAB","BAL","B5N","DE50",2006-01-01,19600
"A","EUR_HAB","BAL","B5N","DE50",2007-01-01,20400
"A","EUR_HAB","BAL","B5N","DE50",2008-01-01,21800
"A","EUR_HAB","BAL","B5N","DE50",2009-01-01,20900
"A","EUR_HAB","BAL","B5N","DE50",2010-01-01,20800
"A","EUR_HAB","BAL","B5N","DE50",2011-01-01,21500
"A","EUR_HAB","BAL","B5N","DE50",2012-01-01,22300
"A","EUR_HAB","BAL","B5N","DE50",2013-01-01,22600
"A","EUR_HAB","BAL","B5N","DE50",2014-01-01,22900
"A","EUR_HAB","BAL","B5N","DE50",2015-01-01,23100
"A","EUR_HAB","BAL","B5N","DE50",2016-01-01,23600
"A","EUR_HAB","BAL","B5N","DE50",2017-01-01,24600
"A","EUR_HAB","BAL","B5N","DE50",2018-01-01,25700
"A","EUR_HAB","BAL","B5N","DE50",2019-01-01,27200
"A","EUR_HAB","BAL","B5N","DE50",2020-01-01,26100
"A","EUR_HAB","BAL","B5N","DE50",2021-01-01,27200
"A","EUR_HAB","BAL","B5N","DE50",2022-01-01,29200
"A","EUR_HAB","BAL","B5N","DE6",2000-01-01,22500
"A","EUR_HAB","BAL","B5N","DE6",2001-01-01,23100
"A","EUR_HAB","BAL","B5N","DE6",2002-01-01,22800
"A","EUR_HAB","BAL","B5N","DE6",2003-01-01,24200
"A","EUR_HAB","BAL","B5N","DE6",2004-01-01,23400
"A","EUR_HAB","BAL","B5N","DE6",2005-01-01,25100
"A","EUR_HAB","BAL","B5N","DE6",2006-01-01,25900
"A","EUR_HAB","BAL","B5N","DE6",2007-01-01,26300
"A","EUR_HAB","BAL","B5N","DE6",2008-01-01,27000
"A","EUR_HAB","BAL","B5N","DE6",2009-01-01,26100
"A","EUR_HAB","BAL","B5N","DE6",2010-01-01,26400
"A","EUR_HAB","BAL","B5N","DE6",2011-01-01,27600
"A","EUR_HAB","BAL","B5N","DE6",2012-01-01,28300
"A","EUR_HAB","BAL","B5N","DE6",2013-01-01,29200
"A","EUR_HAB","BAL","B5N","DE6",2014-01-01,29100
"A","EUR_HAB","BAL","B5N","DE6",2015-01-01,30000
"A","EUR_HAB","BAL","B5N","DE6",2016-01-01,31500
"A","EUR_HAB","BAL","B5N","DE6",2017-01-01,32000
"A","EUR_HAB","BAL","B5N","DE6",2018-01-01,33400
"A","EUR_HAB","BAL","B5N","DE6",2019-01-01,34800
"A","EUR_HAB","BAL","B5N","DE6",2020-01-01,34100
"A","EUR_HAB","BAL","B5N","DE6",2021-01-01,35700
"A","EUR_HAB","BAL","B5N","DE6",2022-01-01,38400
"A","EUR_HAB","BAL","B5N","DE60",2000-01-01,22500
"A","EUR_HAB","BAL","B5N","DE60",2001-01-01,23100
"A","EUR_HAB","BAL","B5N","DE60",2002-01-01,22800
"A","EUR_HAB","BAL","B5N","DE60",2003-01-01,24200
"A","EUR_HAB","BAL","B5N","DE60",2004-01-01,23400
"A","EUR_HAB","BAL","B5N","DE60",2005-01-01,25100
"A","EUR_HAB","BAL","B5N","DE60",2006-01-01,25900
"A","EUR_HAB","BAL","B5N","DE60",2007-01-01,26300
"A","EUR_HAB","BAL","B5N","DE60",2008-01-01,27000
"A","EUR_HAB","BAL","B5N","DE60",2009-01-01,26100
"A","EUR_HAB","BAL","B5N","DE60",2010-01-01,26400
"A","EUR_HAB","BAL","B5N","DE60",2011-01-01,27600
"A","EUR_HAB","BAL","B5N","DE60",2012-01-01,28300
"A","EUR_HAB","BAL","B5N","DE60",2013-01-01,29200
"A","EUR_HAB","BAL","B5N","DE60",2014-01-01,29100
"A","EUR_HAB","BAL","B5N","DE60",2015-01-01,30000
"A","EUR_HAB","BAL","B5N","DE60",2016-01-01,31500
"A","EUR_HAB","BAL","B5N","DE60",2017-01-01,32000
"A","EUR_HAB","BAL","B5N","DE60",2018-01-01,33400
"A","EUR_HAB","BAL","B5N","DE60",2019-01-01,34800
"A","EUR_HAB","BAL","B5N","DE60",2020-01-01,34100
"A","EUR_HAB","BAL","B5N","DE60",2021-01-01,35700
"A","EUR_HAB","BAL","B5N","DE60",2022-01-01,38400
"A","EUR_HAB","BAL","B5N","DE7",2000-01-01,21100
"A","EUR_HAB","BAL","B5N","DE7",2001-01-01,21800
"A","EUR_HAB","BAL","B5N","DE7",2002-01-01,21600
"A","EUR_HAB","BAL","B5N","DE7",2003-01-01,21800
"A","EUR_HAB","BAL","B5N","DE7",2004-01-01,21800
"A","EUR_HAB","BAL","B5N","DE7",2005-01-01,22100
"A","EUR_HAB","BAL","B5N","DE7",2006-01-01,23100
"A","EUR_HAB","BAL","B5N","DE7",2007-01-01,23800
"A","EUR_HAB","BAL","B5N","DE7",2008-01-01,24500
"A","EUR_HAB","BAL","B5N","DE7",2009-01-01,24200
"A","EUR_HAB","BAL","B5N","DE7",2010-01-01,24600
"A","EUR_HAB","BAL","B5N","DE7",2011-01-01,25600
"A","EUR_HAB","BAL","B5N","DE7",2012-01-01,26200
"A","EUR_HAB","BAL","B5N","DE7",2013-01-01,26500
"A","EUR_HAB","BAL","B5N","DE7",2014-01-01,27400
"A","EUR_HAB","BAL","B5N","DE7",2015-01-01,28000
"A","EUR_HAB","BAL","B5N","DE7",2016-01-01,28700
"A","EUR_HAB","BAL","B5N","DE7",2017-01-01,29700
"A","EUR_HAB","BAL","B5N","DE7",2018-01-01,30500
"A","EUR_HAB","BAL","B5N","DE7",2019-01-01,31700
"A","EUR_HAB","BAL","B5N","DE7",2020-01-01,31000
"A","EUR_HAB","BAL","B5N","DE7",2021-01-01,32300
"A","EUR_HAB","BAL","B5N","DE7",2022-01-01,34300
"A","EUR_HAB","BAL","B5N","DE71",2000-01-01,23600
"A","EUR_HAB","BAL","B5N","DE71",2001-01-01,24300
"A","EUR_HAB","BAL","B5N","DE71",2002-01-01,24000
"A","EUR_HAB","BAL","B5N","DE71",2003-01-01,24100
"A","EUR_HAB","BAL","B5N","DE71",2004-01-01,24100
"A","EUR_HAB","BAL","B5N","DE71",2005-01-01,24300
"A","EUR_HAB","BAL","B5N","DE71",2006-01-01,25400
"A","EUR_HAB","BAL","B5N","DE71",2007-01-01,26200
"A","EUR_HAB","BAL","B5N","DE71",2008-01-01,26900
"A","EUR_HAB","BAL","B5N","DE71",2009-01-01,26400
"A","EUR_HAB","BAL","B5N","DE71",2010-01-01,26700
"A","EUR_HAB","BAL","B5N","DE71",2011-01-01,27700
"A","EUR_HAB","BAL","B5N","DE71",2012-01-01,28300
"A","EUR_HAB","BAL","B5N","DE71",2013-01-01,28700
"A","EUR_HAB","BAL","B5N","DE71",2014-01-01,29600
"A","EUR_HAB","BAL","B5N","DE71",2015-01-01,30300
"A","EUR_HAB","BAL","B5N","DE71",2016-01-01,31100
"A","EUR_HAB","BAL","B5N","DE71",2017-01-01,32100
"A","EUR_HAB","BAL","B5N","DE71",2018-01-01,33000
"A","EUR_HAB","BAL","B5N","DE71",2019-01-01,34300
"A","EUR_HAB","BAL","B5N","DE71",2020-01-01,33400
"A","EUR_HAB","BAL","B5N","DE71",2021-01-01,34800
"A","EUR_HAB","BAL","B5N","DE71",2022-01-01,37000
"A","EUR_HAB","BAL","B5N","DE72",2000-01-01,18000
"A","EUR_HAB","BAL","B5N","DE72",2001-01-01,18600
"A","EUR_HAB","BAL","B5N","DE72",2002-01-01,18400
"A","EUR_HAB","BAL","B5N","DE72",2003-01-01,18700
"A","EUR_HAB","BAL","B5N","DE72",2004-01-01,18900
"A","EUR_HAB","BAL","B5N","DE72",2005-01-01,19100
"A","EUR_HAB","BAL","B5N","DE72",2006-01-01,20000
"A","EUR_HAB","BAL","B5N","DE72",2007-01-01,20600
"A","EUR_HAB","BAL","B5N","DE72",2008-01-01,21400
"A","EUR_HAB","BAL","B5N","DE72",2009-01-01,21200
"A","EUR_HAB","BAL","B5N","DE72",2010-01-01,21600
"A","EUR_HAB","BAL","B5N","DE72",2011-01-01,22600
"A","EUR_HAB","BAL","B5N","DE72",2012-01-01,23100
"A","EUR_HAB","BAL","B5N","DE72",2013-01-01,23600
"A","EUR_HAB","BAL","B5N","DE72",2014-01-01,24200
"A","EUR_HAB","BAL","B5N","DE72",2015-01-01,24700
"A","EUR_HAB","BAL","B5N","DE72",2016-01-01,25200
"A","EUR_HAB","BAL","B5N","DE72",2017-01-01,26100
"A","EUR_HAB","BAL","B5N","DE72",2018-01-01,26600
"A","EUR_HAB","BAL","B5N","DE72",2019-01-01,27700
"A","EUR_HAB","BAL","B5N","DE72",2020-01-01,27100
"A","EUR_HAB","BAL","B5N","DE72",2021-01-01,28100
"A","EUR_HAB","BAL","B5N","DE72",2022-01-01,29800
"A","EUR_HAB","BAL","B5N","DE73",2000-01-01,16600
"A","EUR_HAB","BAL","B5N","DE73",2001-01-01,17100
"A","EUR_HAB","BAL","B5N","DE73",2002-01-01,17100
"A","EUR_HAB","BAL","B5N","DE73",2003-01-01,17500
"A","EUR_HAB","BAL","B5N","DE73",2004-01-01,17700
"A","EUR_HAB","BAL","B5N","DE73",2005-01-01,17800
"A","EUR_HAB","BAL","B5N","DE73",2006-01-01,18600
"A","EUR_HAB","BAL","B5N","DE73",2007-01-01,19100
"A","EUR_HAB","BAL","B5N","DE73",2008-01-01,20000
"A","EUR_HAB","BAL","B5N","DE73",2009-01-01,19900
"A","EUR_HAB","BAL","B5N","DE73",2010-01-01,20600
"A","EUR_HAB","BAL","B5N","DE73",2011-01-01,21500
"A","EUR_HAB","BAL","B5N","DE73",2012-01-01,22000
"A","EUR_HAB","BAL","B5N","DE73",2013-01-01,22300
"A","EUR_HAB","BAL","B5N","DE73",2014-01-01,23000
"A","EUR_HAB","BAL","B5N","DE73",2015-01-01,23400
"A","EUR_HAB","BAL","B5N","DE73",2016-01-01,24100
"A","EUR_HAB","BAL","B5N","DE73",2017-01-01,24900
"A","EUR_HAB","BAL","B5N","DE73",2018-01-01,25700
"A","EUR_HAB","BAL","B5N","DE73",2019-01-01,26800
"A","EUR_HAB","BAL","B5N","DE73",2020-01-01,26400
"A","EUR_HAB","BAL","B5N","DE73",2021-01-01,27400
"A","EUR_HAB","BAL","B5N","DE73",2022-01-01,29200
"A","EUR_HAB","BAL","B5N","DE8",2000-01-01,12600
"A","EUR_HAB","BAL","B5N","DE8",2001-01-01,13000
"A","EUR_HAB","BAL","B5N","DE8",2002-01-01,13200
"A","EUR_HAB","BAL","B5N","DE8",2003-01-01,13200
"A","EUR_HAB","BAL","B5N","DE8",2004-01-01,13600
"A","EUR_HAB","BAL","B5N","DE8",2005-01-01,13800
"A","EUR_HAB","BAL","B5N","DE8",2006-01-01,14300
"A","EUR_HAB","BAL","B5N","DE8",2007-01-01,14900
"A","EUR_HAB","BAL","B5N","DE8",2008-01-01,15700
"A","EUR_HAB","BAL","B5N","DE8",2009-01-01,15800
"A","EUR_HAB","BAL","B5N","DE8",2010-01-01,16100
"A","EUR_HAB","BAL","B5N","DE8",2011-01-01,16800
"A","EUR_HAB","BAL","B5N","DE8",2012-01-01,17300
"A","EUR_HAB","BAL","B5N","DE8",2013-01-01,17600
"A","EUR_HAB","BAL","B5N","DE8",2014-01-01,18000
"A","EUR_HAB","BAL","B5N","DE8",2015-01-01,18500
"A","EUR_HAB","BAL","B5N","DE8",2016-01-01,19000
"A","EUR_HAB","BAL","B5N","DE8",2017-01-01,19900
"A","EUR_HAB","BAL","B5N","DE8",2018-01-01,20800
"A","EUR_HAB","BAL","B5N","DE8",2019-01-01,22300
"A","EUR_HAB","BAL","B5N","DE8",2020-01-01,22200
"A","EUR_HAB","BAL","B5N","DE8",2021-01-01,22900
"A","EUR_HAB","BAL","B5N","DE8",2022-01-01,25000
"A","EUR_HAB","BAL","B5N","DE80",2000-01-01,12600
"A","EUR_HAB","BAL","B5N","DE80",2001-01-01,13000
"A","EUR_HAB","BAL","B5N","DE80",2002-01-01,13200
"A","EUR_HAB","BAL","B5N","DE80",2003-01-01,13200
"A","EUR_HAB","BAL","B5N","DE80",2004-01-01,13600
"A","EUR_HAB","BAL","B5N","DE80",2005-01-01,13800
"A","EUR_HAB","BAL","B5N","DE80",2006-01-01,14300
"A","EUR_HAB","BAL","B5N","DE80",2007-01-01,14900
"A","EUR_HAB","BAL","B5N","DE80",2008-01-01,15700
"A","EUR_HAB","BAL","B5N","DE80",2009-01-01,15800
"A","EUR_HAB","BAL","B5N","DE80",2010-01-01,16100
"A","EUR_HAB","BAL","B5N","DE80",2011-01-01,16800
"A","EUR_HAB","BAL","B5N","DE80",2012-01-01,17300
"A","EUR_HAB","BAL","B5N","DE80",2013-01-01,17600
"A","EUR_HAB","BAL","B5N","DE80",2014-01-01,18000
"A","EUR_HAB","BAL","B5N","DE80",2015-01-01,18500
"A","EUR_HAB","BAL","B5N","DE80",2016-01-01,19000
"A","EUR_HAB","BAL","B5N","DE80",2017-01-01,19900
"A","EUR_HAB","BAL","B5N","DE80",2018-01-01,20800
"A","EUR_HAB","BAL","B5N","DE80",2019-01-01,22300
"A","EUR_HAB","BAL","B5N","DE80",2020-01-01,22200
"A","EUR_HAB","BAL","B5N","DE80",2021-01-01,22900
"A","EUR_HAB","BAL","B5N","DE80",2022-01-01,25000
"A","EUR_HAB","BAL","B5N","DE9",2000-01-01,17800
"A","EUR_HAB","BAL","B5N","DE9",2001-01-01,18300
"A","EUR_HAB","BAL","B5N","DE9",2002-01-01,18000
"A","EUR_HAB","BAL","B5N","DE9",2003-01-01,18400
"A","EUR_HAB","BAL","B5N","DE9",2004-01-01,18400
"A","EUR_HAB","BAL","B5N","DE9",2005-01-01,18600
"A","EUR_HAB","BAL","B5N","DE9",2006-01-01,19400
"A","EUR_HAB","BAL","B5N","DE9",2007-01-01,19900
"A","EUR_HAB","BAL","B5N","DE9",2008-01-01,20600
"A","EUR_HAB","BAL","B5N","DE9",2009-01-01,20600
"A","EUR_HAB","BAL","B5N","DE9",2010-01-01,21000
"A","EUR_HAB","BAL","B5N","DE9",2011-01-01,22100
"A","EUR_HAB","BAL","B5N","DE9",2012-01-01,22900
